,Tick,Second,AttackerSteamId,AttackerName,AttackerTeam,AttackerSide,AttackerX,AttackerY,AttackerZ,AttackerAreaId,AttackerAreaName,AttackerViewX,AttackerViewY,VictimSteamId,VictimName,VictimTeam,VictimSide,VictimX,VictimY,VictimZ,VictimAreaId,VictimAreaName,VictimViewX,VictimViewY,AssisterSteamId,AssisterName,AssisterTeam,AssisterSide,AssisterX,AssisterY,AssisterZ,AssisterAreaId,AssisterAreaName,IsWallbang,IsFlashed,IsHeadshot,IsTrade,PlayerTradedName,PlayerTradedTeam,PlayerTradedSteamId,IsFirstKill,Weapon,RoundNum,MatchId,MapName
619,273590,45.79527559055118,7.65611980440451e+16,electronic,NAVI,CT,-1120.0069580078125,-529.0875244140625,-167.96875,1088.0,Right Side Snipers Nest,326.6619873046875,10.162353515625,76561198004115516,cadiaN,HEROIC,T,-668.107421875,-808.4323120117188,-263.96875,133,Mid Close Connector,147.8265380859375,0.3515625,,,,,,,,,,False,False,True,False,Boombl4,NAVI,7.656119814620707e+16,False,Desert Eagle,17,heroic-vs-natus-vincere-m1-mirage,de_mirage
620,274672,54.31496062992126,7.656119802236563e+16,stavn,HEROIC,T,-2171.23095703125,756.1967163085938,-127.96875,205.0,Underneath B apps plat,283.4912109375,12.469482421875,76561198034202275,s1mple,NAVI,CT,-1976.0166015625,-181.61453247070312,-167.9749298095703,274,Close Market Window,115.631103515625,7.9486083984375,,,,,,,,,,False,False,False,False,cadiaN,HEROIC,7.656119800411552e+16,False,AK-47,17,heroic-vs-natus-vincere-m1-mirage,de_mirage
621,276239,66.65354330708661,7.656119824660747e+16,b1t,NAVI,CT,-2321.28857421875,-201.6073760986328,-165.89089965820312,7.0,Close Market door,355.693359375,358.3465576171875,76561198160709585,sjuush,HEROIC,T,-1624.034423828125,-259.9974365234375,-163.96875,470,Close Right Market Window,81.112060546875,0.7305908203125,7.656119812122048e+16,Perfecto,NAVI,CT,-1553.3941650390625,426.5152587890625,-168.5039520263672,1.0,Glade,False,False,True,False,s1mple,NAVI,7.656119803420227e+16,False,Desert Eagle,17,heroic-vs-natus-vincere-m1-mirage,de_mirage
622,276384,67.79527559055119,7.65611980648642e+16,refrezh,HEROIC,T,-2477.462158203125,274.5440979003906,-92.96875,884.0,Bench,300.8770751953125,10.821533203125,76561198246607476,b1t,NAVI,CT,-2242.267822265625,-111.33541107177734,-167.96875,7,Close Market door,129.7705078125,357.1600341796875,,,,,,,,,,False,False,True,False,sjuush,HEROIC,7.656119816070958e+16,False,UMP-45,17,heroic-vs-natus-vincere-m1-mirage,de_mirage
623,276922,72.03149606299213,7.656119802236563e+16,stavn,HEROIC,T,-2115.36083984375,831.8930053710938,-121.37591552734375,371.0,Underneath B apps plat,275.712890625,3.3123779296875,76561198044045107,electronic,NAVI,CT,-2052.56787109375,6.962273120880127,-167.96875,36,Back Left B Site From T's' Perspective,96.317138671875,358.9398193359375,,,,,,,,,,False,False,True,False,b1t,NAVI,7.656119824660747e+16,False,AK-47,17,heroic-vs-natus-vincere-m1-mirage,de_mirage
624,284834,37.10236220472441,7.656119800411552e+16,cadiaN,HEROIC,T,-801.0436401367188,-1155.41796875,-120.17536926269531,1304.0,Connector behind box,312.34130859375,12.041015625,76561198146207066,Boombl4,NAVI,CT,-563.4413452148438,-1421.302978515625,-167.96875,6,Bottom Stairs,132.286376953125,355.8251953125,,,,,,,,,,False,False,False,False,,,,True,MAC-10,18,heroic-vs-natus-vincere-m1-mirage,de_mirage
625,284985,38.29133858267716,7.656119812122048e+16,Perfecto,NAVI,CT,-345.7504577636719,-2173.03125,-175.3416290283203,1732.0,Default A,110.5499267578125,358.2861328125,76561198004115516,cadiaN,HEROIC,T,-722.2669067382812,-1132.8310546875,-144.3941192626953,226,Top Connector,280.162353515625,1.8182373046875,,,,,,,,,,False,False,False,False,Boombl4,NAVI,7.656119814620707e+16,False,Desert Eagle,18,heroic-vs-natus-vincere-m1-mirage,de_mirage
626,287001,54.16535433070866,7.65611980648642e+16,refrezh,HEROIC,T,-503.1871337890625,569.7444458007812,-80.825439453125,2438.0,T Deep Apps Underpass/Apps Peek,28.707275390625,11.6619873046875,76561198246607476,b1t,NAVI,CT,-59.64781951904297,814.4409790039062,-135.96875,89,T Deep apps,208.3392333984375,357.220458984375,,,,,,,,,,False,False,False,False,cadiaN,HEROIC,7.656119800411552e+16,False,AK-47,18,heroic-vs-natus-vincere-m1-mirage,de_mirage
627,295665,15.834645669291339,7.65611980648642e+16,refrezh,HEROIC,T,127.9669418334961,-1563.113525390625,-174.85751342773438,15.0,Close A Ramp,272.230224609375,6.35009765625,76561198146207066,Boombl4,NAVI,CT,132.68115234375,-1713.375,-167.9747772216797,145,Close Left CT A Ramp,95.55908203125,7.27294921875,7.656119800411552e+16,cadiaN,HEROIC,T,1147.6781005859375,-1183.9888916015625,-205.58241271972656,2249.0,APlatform,False,False,True,False,,,,True,AK-47,19,heroic-vs-natus-vincere-m1-mirage,de_mirage
628,295929,17.913385826771652,7.65611980648642e+16,refrezh,HEROIC,T,-44.113792419433594,-1726.892822265625,-167.97769165039062,1746.0,Balcony Boaxes,227.1258544921875,1.5435791015625,76561198044045107,electronic,NAVI,CT,-438.8839416503906,-2148.593505859375,-179.96875,59,Default A,55.92041015625,359.417724609375,7.656119802236563e+16,stavn,HEROIC,T,316.8143005371094,-1664.71142578125,-175.96875,2553.0,Attic,False,False,True,False,Boombl4,NAVI,7.656119814620707e+16,False,AK-47,19,heroic-vs-natus-vincere-m1-mirage,de_mirage
629,308715,23.118110236220474,7.656119799667827e+16,TeSeS,HEROIC,T,-648.2557983398438,-345.12158203125,-159.96875,650.0,Catwalk Connector Peek,115.8782958984375,1.1590576171875,76561198246607476,b1t,NAVI,CT,-856.4002075195312,102.44062805175781,-171.18539428710938,61,CT Deep Catwalk Mid peek,276.9158935546875,1.6534423828125,,,,,,,,,,False,True,True,False,,,,True,AK-47,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
630,314143,65.85826771653544,7.656119812122048e+16,Perfecto,NAVI,CT,-1136.4195556640625,-365.0689697265625,-55.96875,284.0,Right Side Snipers Nest,235.3875732421875,32.3822021484375,76561198004115516,cadiaN,HEROIC,T,-1247.9989013671875,-522.0032958984375,-167.96875,1067,Right Side Snipers Nest,281.348876953125,358.2806396484375,,,,,,,,,,False,False,True,False,b1t,NAVI,7.656119824660747e+16,False,M4A4,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
631,315345,75.32283464566929,7.656119803420227e+16,s1mple,NAVI,CT,-1133.830322265625,-2514.625,-167.96875,1266.0,Ticketbooth ,35.5023193359375,0.439453125,76561198160709585,sjuush,HEROIC,T,172.40599060058594,-1594.669677734375,-171.7016143798828,15,Close A Ramp,214.8321533203125,1.658935546875,,,,,,,,,,False,False,False,False,cadiaN,HEROIC,7.656119800411552e+16,False,AUG,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
632,318242,98.13385826771653,7.65611980648642e+16,refrezh,HEROIC,T,72.46467590332031,-2222.358154296875,-39.96875,201.0,T Palace Stairs Peek,142.2784423828125,4.3011474609375,76561198044045107,electronic,NAVI,CT,-1311.8944091796875,-1146.06201171875,-167.96875,528,Snipers Palace Peek,320.3009033203125,0.0439453125,,,,,,,,,,False,False,True,False,sjuush,HEROIC,7.656119816070958e+16,False,AK-47,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
633,318476,99.97637795275591,7.656119812122048e+16,Perfecto,NAVI,CT,-778.1052856445312,-71.36949157714844,-167.9264678955078,35.0,Deep Catwalk,277.91015625,1.9775390625,76561197996678278,TeSeS,HEROIC,T,-508.3727111816406,-1967.1734619140625,-179.96875,2,A Site Exposed to Stairs Connector Cat,98.0859375,359.4122314453125,,,,,,,,,,False,False,False,False,electronic,NAVI,7.65611980440451e+16,False,M4A4,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
634,319259,106.14173228346456,7.65611980648642e+16,refrezh,HEROIC,T,76.89271545410156,-2149.724609375,-35.96875,47.0,Top Balcony,188.7615966796875,13.3758544921875,76561198146207066,Boombl4,NAVI,CT,-1024.3670654296875,-2322.066162109375,-167.96875,219,CT Left Side,9.2340087890625,356.5887451171875,,,,,,,,,,False,False,False,False,TeSeS,HEROIC,7.656119799667827e+16,False,AK-47,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
635,319798,110.38582677165354,7.656119803420227e+16,s1mple,NAVI,CT,-700.3548583984375,-2439.83837890625,-167.96875,2510.0,Ticketbooth ,56.7388916015625,3.2574462890625,76561198022365638,stavn,HEROIC,T,-196.53797912597656,-1677.38623046875,-167.96875,4,A Site,236.71142578125,2.28515625,7.656119814620707e+16,Boombl4,NAVI,CT,-1024.3670654296875,-2322.066162109375,-167.96875,219.0,BankInterior,False,False,False,False,Boombl4,NAVI,7.656119814620707e+16,False,AUG,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
636,320216,113.67716535433071,7.65611980648642e+16,refrezh,HEROIC,T,69.29375457763672,-2229.3359375,-39.96875,201.0,T Palace Stairs Peek,143.4869384765625,6.39404296875,76561198121220486,Perfecto,NAVI,CT,-1124.48779296875,-1373.73779296875,-171.97166442871094,131,Deep Jungle,324.1351318359375,355.5780029296875,7.656119799667827e+16,TeSeS,HEROIC,T,-508.3727111816406,-1967.1734619140625,-179.96875,2.0,BackEntrance,False,False,False,False,stavn,HEROIC,7.656119802236563e+16,False,AK-47,20,heroic-vs-natus-vincere-m1-mirage,de_mirage
637,326898,16.480314960629922,7.656119799667827e+16,TeSeS,HEROIC,T,83.4619369506836,-2271.353759765625,-39.96875,201.0,T Palace Stairs Peek,85.7427978515625,4.06494140625,76561198146207066,Boombl4,NAVI,CT,111.80892181396484,-1918.3656005859375,-39.96875,2261,Top Balcony,264.39697265625,5.0372314453125,,,,,,,,,,False,False,True,False,,,,True,AK-47,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
638,327493,21.165354330708663,7.65611980440451e+16,electronic,NAVI,CT,-853.4342651367188,-1349.255126953125,-167.96875,289.0,Deep Jungle,313.5223388671875,356.37451171875,76561197996678278,TeSeS,HEROIC,T,197.4127655029297,-2286.6826171875,-39.96875,263,Deep Palace,22.3846435546875,5.877685546875,7.656119814620707e+16,Boombl4,NAVI,CT,111.80892181396484,-1918.3656005859375,-39.96875,2261.0,AbovePit,False,False,False,False,Boombl4,NAVI,7.656119814620707e+16,False,HE Grenade,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
639,327923,24.551181102362204,7.656119802236563e+16,stavn,HEROIC,T,-669.9440307617188,-419.1046142578125,-169.6587677001953,86.0,Catwalk Connector Peek,108.2427978515625,1.2579345703125,76561198246607476,b1t,NAVI,CT,-902.030517578125,291.07305908203125,-167.7772216796875,2459,CT Deep Catwalk Mid peek,287.7154541015625,0.59326171875,,,,,,,,,,False,False,True,False,TeSeS,HEROIC,7.656119799667827e+16,False,AK-47,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
640,329756,38.98425196850393,7.656119812122048e+16,Perfecto,NAVI,CT,-2387.356689453125,629.4310302734375,-79.76637268066406,888.0,Semi Elevated CT Van,10.316162109375,1.5380859375,76561198064864198,refrezh,HEROIC,T,-1897.529541015625,734.0099487304688,-47.96875,359,CT Side Apps,193.29345703125,7.6025390625,,,,,,,,,,False,True,False,False,b1t,NAVI,7.656119824660747e+16,False,MP9,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
641,329944,40.46456692913386,7.656119803420227e+16,s1mple,NAVI,CT,-2029.322998046875,-645.8458251953125,-167.96875,9.0,Market Window Peek,73.4710693359375,354.7210693359375,76561198004115516,cadiaN,HEROIC,T,-1634.50244140625,722.72607421875,-47.96875,20,CT Side Apps,182.669677734375,8.448486328125,,,,,,,,,,False,False,False,False,refrezh,HEROIC,7.65611980648642e+16,False,AWP,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
642,330096,41.661417322834644,7.656119802236563e+16,stavn,HEROIC,T,-2039.787109375,528.9274291992188,-165.71875,51.0,Left Side Platform,144.283447265625,342.44384765625,76561198121220486,Perfecto,NAVI,CT,-2345.423095703125,754.1602783203125,-39.96875,272,Top Van,1.38427734375,3.75732421875,,,,,,,,,,False,False,False,False,cadiaN,HEROIC,7.656119800411552e+16,False,AK-47,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
643,330129,41.92125984251968,7.65611980440451e+16,electronic,NAVI,CT,-1093.7545166015625,267.94219970703125,-168.57968139648438,228.0,CT Catwalk,164.1082763671875,0.24169921875,76561198022365638,stavn,HEROIC,T,-2042.6484375,525.1123046875,-165.71875,51,Left Side Platform,141.9927978515625,344.674072265625,7.656119824660747e+16,b1t,NAVI,CT,-902.030517578125,291.07305908203125,-167.7772216796875,2459.0,ExtendedA,False,False,True,False,Perfecto,NAVI,7.656119812122048e+16,False,FAMAS,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
644,331400,51.92913385826772,7.656119803420227e+16,s1mple,NAVI,CT,-2035.4149169921875,-420.4714050292969,-167.96875,974.0,Market Window Peek,47.274169921875,0.3515625,76561198160709585,sjuush,HEROIC,T,-1830.4462890625,-219.66871643066406,-167.80999755859375,11,Back Left B Site From T's' Perspective,226.3238525390625,1.0711669921875,,,,,,,,,,False,False,False,False,stavn,HEROIC,7.656119802236563e+16,False,AWP,21,heroic-vs-natus-vincere-m1-mirage,de_mirage
645,342337,60.92125984251968,7.656119802236563e+16,stavn,HEROIC,T,-466.1122741699219,-753.135009765625,-256.71502685546875,81.0,Mid Close Connector,116.71875,354.39697265625,76561198246607476,b1t,NAVI,CT,-871.8191528320312,31.20532989501953,-53.96875,1848,CT Deep Catwalk Mid peek,298.2568359375,12.9913330078125,,,,,,,,,,False,False,False,False,,,,True,AK-47,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
646,343622,71.03937007874016,7.656119803420227e+16,s1mple,NAVI,CT,-879.5247192382812,-2263.7705078125,-171.1322021484375,1296.0,Ticketbooth ,11.88720703125,351.5625,76561197996678278,TeSeS,HEROIC,T,44.321529388427734,-2054.491455078125,-35.96875,47,Top Balcony,149.5294189453125,5.635986328125,,,,,,,,,,False,True,False,False,b1t,NAVI,7.656119824660747e+16,False,AWP,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
647,344104,74.83464566929133,7.656119802236563e+16,stavn,HEROIC,T,-803.0134887695312,-1222.0057373046875,-167.96875,406.0,Connector behind box,338.1427001953125,1.5985107421875,76561198044045107,electronic,NAVI,CT,-510.00457763671875,-1343.1600341796875,-154.2363739013672,696,Bottom Stairs,158.31298828125,6.4324951171875,,,,,,,,,,False,False,True,False,TeSeS,HEROIC,7.656119799667827e+16,False,AK-47,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
648,344462,77.65354330708661,7.656119803420227e+16,s1mple,NAVI,CT,-1019.2867431640625,-2353.484130859375,-167.96875,219.0,CT Left Side,20.533447265625,355.045166015625,76561198064864198,refrezh,HEROIC,T,150.99562072753906,-1914.001220703125,-39.96875,2261,Top Balcony,200.8740234375,7.36083984375,,,,,,,,,,False,False,True,False,electronic,NAVI,7.65611980440451e+16,False,AWP,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
649,347600,102.36220472440945,7.656119800411552e+16,cadiaN,HEROIC,T,-656.8004150390625,-896.9510498046875,-235.48951721191406,134.0,Bottom Connector,267.5555419921875,358.648681640625,76561198121220486,Perfecto,NAVI,CT,-699.9806518554688,-2192.08837890625,-179.96875,451,Triple Box,98.7725830078125,359.67041015625,,,,,,,,,,False,False,False,False,refrezh,HEROIC,7.65611980648642e+16,False,AWP,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
650,348327,108.08661417322834,7.656119814620707e+16,Boombl4,NAVI,CT,-403.2020263671875,-2381.14404296875,-165.73927307128906,2505.0,Ninja,103.1451416015625,3.922119140625,76561198004115516,cadiaN,HEROIC,T,-668.4877319335938,-1222.8233642578125,-167.96875,104,Top Connector,266.1712646484375,4.317626953125,,,,,,,,,,False,False,False,False,Perfecto,NAVI,7.656119812122048e+16,False,M4A4,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
651,348398,108.64566929133858,7.656119802236563e+16,stavn,HEROIC,T,-788.0402221679688,-1429.649169921875,-167.96875,6.0,Bottom Stairs,291.8133544921875,4.515380859375,76561198146207066,Boombl4,NAVI,CT,-403.16943359375,-2368.1767578125,-167.96875,2505,Ninja,105.128173828125,2.164306640625,7.656119800411552e+16,cadiaN,HEROIC,T,-668.4877319335938,-1222.8233642578125,-167.96875,104.0,ConferenceRoom,True,False,False,False,cadiaN,HEROIC,7.656119800411552e+16,False,AK-47,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
652,348579,110.07086614173228,7.656119802236563e+16,stavn,HEROIC,T,-789.9508666992188,-1446.21630859375,-167.96875,6.0,Bottom Stairs,278.0255126953125,2.57080078125,76561198034202275,s1mple,NAVI,CT,-671.5916137695312,-2181.9765625,-179.96875,451,Triple Box,1.07666015625,4.3341064453125,,,,,,,,,,True,False,False,False,Boombl4,NAVI,7.656119814620707e+16,False,AK-47,22,heroic-vs-natus-vincere-m1-mirage,de_mirage
653,359663,23.858267716535433,7.656119824660747e+16,b1t,NAVI,CT,-1365.1385498046875,334.9911804199219,-167.96875,227.0,Arch,159.3182373046875,8.3056640625,76561198064864198,refrezh,HEROIC,T,-1796.2069091796875,519.9816284179688,-165.71875,1,B Bombsite Cross to Catwalk,268.6376953125,0.4559326171875,7.656119802236563e+16,stavn,HEROIC,T,-881.1018676757812,590.3755493164062,-82.9318618774414,2437.0,Ducts,False,False,False,False,,,,True,CZ75 Auto,23,heroic-vs-natus-vincere-m1-mirage,de_mirage
654,359965,26.236220472440944,7.656119816070958e+16,sjuush,HEROIC,T,-1965.7479248046875,780.9072265625,-47.96875,48.0,Left Side Platform,252.9547119140625,16.0675048828125,76561198121220486,Perfecto,NAVI,CT,-2118.968994140625,286.25885009765625,-159.96875,23,B site Market Plant,72.9437255859375,351.2933349609375,7.656119802236563e+16,stavn,HEROIC,T,-1420.8302001953125,740.4556884765625,-32.212440490722656,739.0,EastForest,False,False,False,False,refrezh,HEROIC,7.65611980648642e+16,False,AK-47,23,heroic-vs-natus-vincere-m1-mirage,de_mirage
655,360059,26.976377952755904,7.656119803420227e+16,s1mple,NAVI,CT,-861.0011596679688,-300.8511657714844,-167.96875,527.0,Deep Catwalk,350.145263671875,0.2691650390625,76561197996678278,TeSeS,HEROIC,T,506.9059143066406,-542.469970703125,-159.96875,151,Top Mid Boxes Left Side Peek,169.5025634765625,2.515869140625,,,,,,,,,,False,False,True,False,Perfecto,NAVI,7.656119812122048e+16,False,Desert Eagle,23,heroic-vs-natus-vincere-m1-mirage,de_mirage
656,360353,29.291338582677167,7.656119803420227e+16,s1mple,NAVI,CT,-760.4326782226562,5.0487189292907715,-164.99061584472656,181.0,Catwalk T Aparments Peek,150.029296875,354.1552734375,76561198022365638,stavn,HEROIC,T,-1818.3956298828125,608.705322265625,-54.73046875,2539,Under window B apps,328.5626220703125,11.2060546875,,,,,,,,,,False,False,True,False,TeSeS,HEROIC,7.656119799667827e+16,False,Desert Eagle,23,heroic-vs-natus-vincere-m1-mirage,de_mirage
657,360563,30.944881889763778,7.65611980440451e+16,electronic,NAVI,CT,-2182.975341796875,-226.15431213378906,-164.63023376464844,7.0,Close Market door,73.0645751953125,0.76904296875,76561198160709585,sjuush,HEROIC,T,-1932.4268798828125,564.9820556640625,-167.83489990234375,51,Left Side Platform,337.401123046875,2.4884033203125,7.656119812122048e+16,Perfecto,NAVI,CT,-2118.968994140625,286.25885009765625,-159.96875,23.0,Helicopter,False,False,False,False,stavn,HEROIC,7.656119802236563e+16,False,Desert Eagle,23,heroic-vs-natus-vincere-m1-mirage,de_mirage
658,368052,89.91338582677166,7.656119800411552e+16,cadiaN,HEROIC,T,-1592.3548583984375,819.9310913085938,-47.96875,472.0,Apartments Right CT Corner,222.154541015625,6.9927978515625,76561198044045107,electronic,NAVI,CT,-2378.23681640625,104.02446746826172,-165.96875,892,Bench,41.7535400390625,353.5675048828125,7.656119799667827e+16,TeSeS,HEROIC,T,506.9059143066406,-542.469970703125,-159.96875,151.0,CTSideLower,True,False,False,False,sjuush,HEROIC,7.656119816070958e+16,False,AWP,23,heroic-vs-natus-vincere-m1-mirage,de_mirage
659,368852,96.21259842519684,7.656119824660747e+16,b1t,NAVI,CT,-2347.657958984375,775.6817016601562,-81.23807525634766,929.0,Van Barrel Peek,316.3568115234375,6.9927978515625,76561198004115516,cadiaN,HEROIC,T,-1820.9130859375,254.1828155517578,-166.7395477294922,8,B Bombsite Cross to Catwalk,253.641357421875,1.065673828125,7.65611980440451e+16,electronic,NAVI,CT,-2378.23681640625,104.02446746826172,-165.96875,892.0,Elevator,False,False,True,False,electronic,NAVI,7.65611980440451e+16,False,AK-47,23,heroic-vs-natus-vincere-m1-mirage,de_mirage
660,375574,27.73228346456693,7.65611980440451e+16,electronic,NAVI,CT,-584.6746215820312,-898.586181640625,-167.96875,1702.0,Leftside Connector,133.0718994140625,13.4527587890625,76561198022365638,stavn,HEROIC,T,-1036.5704345703125,-443.0173034667969,-314.4564208984375,170,Underpass,313.780517578125,345.5859375,,,,,,,,,,False,False,True,False,,,,True,M4A4,24,heroic-vs-natus-vincere-m1-mirage,de_mirage
661,384430,97.46456692913385,7.656119812122048e+16,Perfecto,NAVI,CT,-2084.1044921875,765.5307006835938,-43.96875,524.0,Right Side Platform,5.95458984375,9.415283203125,76561198160709585,sjuush,HEROIC,T,-1791.88916015625,791.8548583984375,-47.96875,20,CT Side Apps,186.1083984375,2.4884033203125,,,,,,,,,,False,False,True,False,stavn,HEROIC,7.656119802236563e+16,False,P90,24,heroic-vs-natus-vincere-m1-mirage,de_mirage
662,384513,98.11811023622047,7.656119799667827e+16,TeSeS,HEROIC,T,-1609.1705322265625,828.191162109375,-47.96875,472.0,Apartments Right CT Corner,188.9593505859375,3.1201171875,76561198121220486,Perfecto,NAVI,CT,-2076.14404296875,748.470458984375,-43.96875,48,Left Side Platform,11.4312744140625,10.294189453125,7.656119816070958e+16,sjuush,HEROIC,T,-1791.88916015625,791.8548583984375,-47.96875,20.0,Floor51,False,False,False,False,sjuush,HEROIC,7.656119816070958e+16,False,AK-47,24,heroic-vs-natus-vincere-m1-mirage,de_mirage
663,384689,99.50393700787401,7.65611980648642e+16,refrezh,HEROIC,T,-1362.059814453125,378.3179626464844,-167.96875,25.0,Arch,155.0225830078125,4.63623046875,76561198246607476,b1t,NAVI,CT,-1905.5987548828125,629.96875,-167.97543334960938,51,Left Side Platform,334.8577880859375,6.932373046875,7.656119816070958e+16,sjuush,HEROIC,T,-1791.88916015625,791.8548583984375,-47.96875,20.0,Floor51,False,False,False,False,Perfecto,NAVI,7.656119812122048e+16,False,AK-47,24,heroic-vs-natus-vincere-m1-mirage,de_mirage
664,386077,110.43307086614173,7.656119799667827e+16,TeSeS,HEROIC,T,-1901.3819580078125,559.1441040039062,-165.71875,51.0,Left Side Platform,228.3563232421875,0.5767822265625,76561198146207066,Boombl4,NAVI,CT,-2351.18212890625,32.765377044677734,-167.96875,539,Close Market door,48.1036376953125,2.3236083984375,,,,,,,,,,False,False,True,False,b1t,NAVI,7.656119824660747e+16,False,AK-47,24,heroic-vs-natus-vincere-m1-mirage,de_mirage
665,386227,111.61417322834646,7.65611980648642e+16,refrezh,HEROIC,T,-1659.43017578125,115.70211791992188,-167.98362731933594,8.0,B Bombsite Cross to Catwalk,209.322509765625,1.043701171875,76561198044045107,electronic,NAVI,CT,-2284.660400390625,-243.6039276123047,-167.96875,7,Close Market door,28.333740234375,0.52734375,,,,,,,,,,False,False,True,False,Boombl4,NAVI,7.656119814620707e+16,False,AK-47,24,heroic-vs-natus-vincere-m1-mirage,de_mirage
666,387703,123.23622047244095,7.656119800411552e+16,cadiaN,HEROIC,T,-1798.7135009765625,-1927.65283203125,-263.96875,392.0,CT Spawn,72.39990234375,357.879638671875,76561198034202275,s1mple,NAVI,CT,-1568.3590087890625,-1183.2672119140625,-249.51776123046875,2546,CT Outside Market,38.529052734375,356.06689453125,,,,,,,,,,False,False,True,False,electronic,NAVI,7.65611980440451e+16,False,Desert Eagle,24,heroic-vs-natus-vincere-m1-mirage,de_mirage
667,395837,38.84251968503937,7.656119812122048e+16,Perfecto,NAVI,CT,-925.6685791015625,290.50714111328125,-167.60452270507812,2459.0,CT Deep Catwalk Mid peek,297.498779296875,2.28515625,76561198064864198,refrezh,HEROIC,T,-759.873046875,-23.492795944213867,-163.047607421875,181,Catwalk T Aparments Peek,118.421630859375,0.6646728515625,,,,,,,,,,False,False,False,False,,,,True,M4A4,25,heroic-vs-natus-vincere-m1-mirage,de_mirage
668,395930,39.574803149606296,7.656119812122048e+16,Perfecto,NAVI,CT,-921.45361328125,290.9692077636719,-167.61917114257812,2459.0,CT Deep Catwalk Mid peek,289.3798828125,8.5308837890625,76561197996678278,TeSeS,HEROIC,T,-819.6376953125,-13.728619575500488,-168.7439727783203,181,Catwalk T Aparments Peek,108.7646484375,359.5660400390625,,,,,,,,,,False,False,True,False,refrezh,HEROIC,7.65611980648642e+16,False,M4A4,25,heroic-vs-natus-vincere-m1-mirage,de_mirage
669,396463,43.77165354330709,7.656119824660747e+16,b1t,NAVI,CT,-1989.843994140625,846.6701049804688,-23.96875,846.0,Right Side Platform,309.48486328125,10.08544921875,76561198022365638,stavn,HEROIC,T,-1857.7310791015625,686.4103393554688,-47.96875,160,CT Side Apps,329.2767333984375,6.690673828125,,,,,,,,,,False,False,True,False,TeSeS,HEROIC,7.656119799667827e+16,False,CZ75 Auto,25,heroic-vs-natus-vincere-m1-mirage,de_mirage
670,398009,55.94488188976378,7.656119800411552e+16,cadiaN,HEROIC,T,-961.6758422851562,408.7441711425781,-367.96875,178.0,Deep T Apps Underpass STairs,266.627197265625,354.70458984375,76561198034202275,s1mple,NAVI,CT,-1008.9605712890625,-531.53125,-287.96875,223,Underpass,347.9425048828125,358.06640625,7.65611980648642e+16,refrezh,HEROIC,T,-759.873046875,-23.492795944213867,-163.047607421875,181.0,Deck,False,False,False,False,stavn,HEROIC,7.656119802236563e+16,False,AWP,25,heroic-vs-natus-vincere-m1-mirage,de_mirage
671,419468,83.81102362204724,7.656119816070958e+16,sjuush,HEROIC,T,127.54439544677734,-1659.04833984375,-167.96875,145.0,Close Left CT A Ramp,219.4354248046875,11.66748046875,76561198034202275,s1mple,NAVI,CT,-967.2044677734375,-2520.015380859375,-167.96875,621,Ticketbooth ,43.2916259765625,342.4493408203125,,,,,,,,,,True,False,True,False,,,,True,AK-47,26,heroic-vs-natus-vincere-m1-mirage,de_mirage
672,419520,84.22047244094489,7.656119802236563e+16,stavn,HEROIC,T,-1610.27978515625,849.3317260742188,-47.96875,472.0,Apartments Right CT Corner,254.53125,4.669189453125,76561198121220486,Perfecto,NAVI,CT,-1987.5965576171875,-607.2716064453125,-167.96875,9,Market Window Peek,73.54248046875,5.4986572265625,,,,,,,,,,False,False,False,False,s1mple,NAVI,7.656119803420227e+16,False,AWP,26,heroic-vs-natus-vincere-m1-mirage,de_mirage
673,419600,84.85039370078741,7.656119814620707e+16,Boombl4,NAVI,CT,66.38496398925781,-2067.046875,-167.96875,47.0,Top Balcony,130.1055908203125,3.4442138671875,76561197996678278,TeSeS,HEROIC,T,-316.4276428222656,-1620.994873046875,-167.96875,4,A Site,310.2703857421875,1.1810302734375,,,,,,,,,,False,False,True,False,Perfecto,NAVI,7.656119812122048e+16,False,M4A4,26,heroic-vs-natus-vincere-m1-mirage,de_mirage
