,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds,Percentage Damage Dealt,Percentage Kills,Percentage Deaths,Percentage Damage Taken
243,Top Mid Catwalk,junior,0,0,0,0,0,0,T,350,0.0,0.0,0.0,0.0
244,CT Outside Market,junior,1,1,0,100,100,0,CT,350,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
245,CT Outside Market,junior,0,0,0,0,0,0,T,350,0.0,0.0,0.0,0.0
246,Left Side corner deep jungle,junior,0,0,0,0,0,0,CT,350,0.0,0.0,0.0,0.0
247,Left Side corner deep jungle,junior,1,1,0,91,60,31,T,350,0.07911667536080681,0.08045052292839903,0.06684491978609625,0.04609002919035182
248,Top Mid,arT,1,1,0,71,100,-29,CT,388,0.06172839506172839,0.08045052292839903,0.06684491978609625,0.07681671531725304
249,Top Mid,arT,0,1,-1,0,279,-279,T,388,0.0,0.0,0.06684491978609625,0.21431863573513596
250,Mid Close Connector,arT,2,0,2,200,0,200,CT,388,0.1738828029907842,0.16090104585679807,0.0,0.0
251,Mid Close Connector,arT,0,2,-2,0,31,-31,T,388,0.0,0.0,0.1336898395721925,0.02381318174834844
252,Top Connector,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
253,Top Connector,arT,0,1,-1,0,66,-66,T,388,0.0,0.0,0.06684491978609625,0.050699032109387004
254,Snipers Nest,arT,4,1,3,400,133,267,CT,388,0.3477656059815684,0.32180209171359614,0.06684491978609625,0.10216623137194654
255,Snipers Nest,arT,0,1,-1,0,16,-16,T,388,0.0,0.0,0.06684491978609625,0.012290674450760486
256,Triple Box,arT,1,0,1,126,0,126,CT,388,0.10954616588419405,0.08045052292839903,0.0,0.0
257,Triple Box,arT,2,3,-1,172,211,-39,T,388,0.14953921057207442,0.16090104585679807,0.2005347593582888,0.1620832693194039
258,Top Mid Left Side,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
259,Top Mid Left Side,arT,1,1,0,100,183,-83,T,388,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.14057458903057304
260,CT Side Apps,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
261,CT Side Apps,arT,0,2,-2,0,200,-200,T,388,0.0,0.0,0.1336898395721925,0.15363343063450607
262,Bottom Stairs,arT,3,2,1,298,116,182,CT,388,0.25908537645626845,0.2413515687851971,0.1336898395721925,0.08910738976801352
263,Bottom Stairs,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
264,A Site Exposed to Stairs Connector Cat,arT,2,2,0,118,149,-31,CT,388,0.10259085376456269,0.16090104585679807,0.1336898395721925,0.11445690582270703
265,A Site Exposed to Stairs Connector Cat,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
266,Underpass,arT,10,1,9,1029,69,960,CT,388,0.8946270213875849,0.8045052292839904,0.06684491978609625,0.05300353356890459
267,Underpass,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
268,Deep Catwalk,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
269,Deep Catwalk,arT,1,0,1,48,0,48,T,388,0.041731872717788214,0.08045052292839903,0.0,0.0
270,Snipers Palace Peek,arT,4,0,4,400,0,400,CT,388,0.3477656059815684,0.32180209171359614,0.0,0.0
271,Snipers Palace Peek,arT,0,1,-1,0,100,-100,T,388,0.0,0.0,0.06684491978609625,0.07681671531725304
272,CT Catwalk,arT,1,1,0,57,100,-43,CT,388,0.0495565988523735,0.08045052292839903,0.06684491978609625,0.07681671531725304
273,CT Catwalk,arT,0,1,-1,0,32,-32,T,388,0.0,0.0,0.06684491978609625,0.024581348901520972
274,Top Balcony,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
275,Top Balcony,arT,1,1,0,73,100,-27,T,388,0.06346722309163624,0.08045052292839903,0.06684491978609625,0.07681671531725304
276,T apps entrance close left,arT,0,0,0,100,0,100,CT,388,0.0869414014953921,0.0,0.0,0.0
277,T apps entrance close left,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
278,Ticketbooth ,arT,7,0,7,636,0,636,CT,388,0.5529473135106938,0.5631536604987932,0.0,0.0
279,Ticketbooth ,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
280,Top Mid Catwalk,arT,0,1,-1,0,100,-100,CT,388,0.0,0.0,0.06684491978609625,0.07681671531725304
281,Top Mid Catwalk,arT,0,1,-1,0,154,-154,T,388,0.0,0.0,0.06684491978609625,0.11829774158856968
282,Top Mid Boxes Left Side Peek,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
283,Top Mid Boxes Left Side Peek,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
284,Default A,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
285,Default A,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
286,Deep Palace,arT,1,0,1,100,0,100,CT,388,0.0869414014953921,0.08045052292839903,0.0,0.0
287,Deep Palace,arT,2,0,2,200,0,200,T,388,0.1738828029907842,0.16090104585679807,0.0,0.0
288,T Palace Stairs Peek,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
289,T Palace Stairs Peek,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
290,Catwalk T Aparments Peek,arT,0,1,-1,0,100,-100,CT,388,0.0,0.0,0.06684491978609625,0.07681671531725304
291,Catwalk T Aparments Peek,arT,1,1,0,100,100,0,T,388,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
292,A Ramp,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
293,A Ramp,arT,0,1,-1,34,48,-14,T,388,0.029560076508433314,0.0,0.06684491978609625,0.03687202335228146
294,Left Side Platform,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
295,Left Side Platform,arT,0,1,-1,0,56,-56,T,388,0.0,0.0,0.06684491978609625,0.043017360577661694
296,Left Side corner deep jungle,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
297,Left Side corner deep jungle,arT,0,2,-2,85,55,30,T,388,0.07390019127108328,0.0,0.1336898395721925,0.04224919342448917
298,Catwalk Connector Peek,arT,0,1,-1,0,100,-100,CT,388,0.0,0.0,0.06684491978609625,0.07681671531725304
299,Catwalk Connector Peek,arT,1,1,0,100,35,65,T,388,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.026885850361038563
300,CT Deep Catwalk Mid peek,arT,3,0,3,299,0,299,CT,388,0.2599547904712224,0.2413515687851971,0.0,0.0
301,CT Deep Catwalk Mid peek,arT,0,1,-1,0,97,-97,T,388,0.0,0.0,0.06684491978609625,0.07451221385773545
302,Leftside Connector,arT,0,1,-1,0,100,-100,CT,388,0.0,0.0,0.06684491978609625,0.07681671531725304
303,Leftside Connector,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
304,Jungle Plant,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
305,Jungle Plant,arT,1,0,1,100,0,100,T,388,0.0869414014953921,0.08045052292839903,0.0,0.0
306,CT Left Side,arT,1,1,0,100,100,0,CT,388,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
307,CT Left Side,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
308,Tetris,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
309,Tetris,arT,0,1,-1,0,99,-99,T,388,0.0,0.0,0.06684491978609625,0.0760485481640805
310,Deep Jungle,arT,5,0,5,478,0,478,CT,388,0.4155798991479743,0.4022526146419952,0.0,0.0
311,Deep Jungle,arT,1,0,1,100,0,100,T,388,0.0869414014953921,0.08045052292839903,0.0,0.0
312,Right Side Connector,arT,1,0,1,91,0,91,CT,388,0.07911667536080681,0.08045052292839903,0.0,0.0
313,Right Side Connector,arT,0,1,-1,0,30,-30,T,388,0.0,0.0,0.06684491978609625,0.02304501459517591
314,Bottom Connector,arT,2,0,2,195,0,195,CT,388,0.1695357329160146,0.16090104585679807,0.0,0.0
315,Bottom Connector,arT,0,1,-1,0,100,-100,T,388,0.0,0.0,0.06684491978609625,0.07681671531725304
316,A Site,arT,1,0,1,100,0,100,CT,388,0.0869414014953921,0.08045052292839903,0.0,0.0
317,A Site,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
318,Bench,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
319,Bench,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
320,Close Left CT A Ramp,arT,0,1,-1,0,73,-73,CT,388,0.0,0.0,0.06684491978609625,0.05607620218159472
321,Close Left CT A Ramp,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
322,Apartments Right CT Corner,arT,2,0,2,92,0,92,CT,388,0.07998608937576074,0.16090104585679807,0.0,0.0
323,Apartments Right CT Corner,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
324,Top STairs,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
325,Top STairs,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
326,Balcony Boaxes,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
327,Balcony Boaxes,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
328,market,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
329,market,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
330,Elevated Snipers Awp Peek,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
331,Elevated Snipers Awp Peek,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
332,Middle Bench,arT,1,1,0,100,100,0,CT,388,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
333,Middle Bench,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
334,Van Barrel Peek,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
335,Van Barrel Peek,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
336,Catwalk Plant B Site,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
337,Catwalk Plant B Site,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
338,Murder Hole,arT,1,0,1,100,0,100,CT,388,0.0869414014953921,0.08045052292839903,0.0,0.0
339,Murder Hole,arT,0,1,-1,0,100,-100,T,388,0.0,0.0,0.06684491978609625,0.07681671531725304
340,Top Mid towards Apps,arT,0,1,-1,0,100,-100,CT,388,0.0,0.0,0.06684491978609625,0.07681671531725304
341,Top Mid towards Apps,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
342,Close Market door,arT,0,1,-1,0,74,-74,CT,388,0.0,0.0,0.06684491978609625,0.05684436933476724
343,Close Market door,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
344,Back B Site Peeking Apps/Plat,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
345,Back B Site Peeking Apps/Plat,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
346,Close A Ramp,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
347,Close A Ramp,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
348,Deep T Apps Underpass STairs,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
349,Deep T Apps Underpass STairs,arT,1,0,1,100,0,100,T,388,0.0869414014953921,0.08045052292839903,0.0,0.0
350,Underneath B apps plat,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
351,Underneath B apps plat,arT,0,1,-1,0,69,-69,T,388,0.0,0.0,0.06684491978609625,0.05300353356890459
352,T Deep Apps Underpass/Apps Peek,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
353,T Deep Apps Underpass/Apps Peek,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
354,Top Mid Boxes Right Side Peek,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
355,Top Mid Boxes Right Side Peek,arT,1,0,1,100,0,100,T,388,0.0869414014953921,0.08045052292839903,0.0,0.0
356,Close Right Market Window,arT,0,0,0,0,0,0,CT,388,0.0,0.0,0.0,0.0
357,Close Right Market Window,arT,0,0,0,0,0,0,T,388,0.0,0.0,0.0,0.0
358,Top Mid Left Side,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
359,Top Mid Left Side,degster,2,1,1,233,100,133,T,188,0.20257346548426364,0.16090104585679807,0.06684491978609625,0.07681671531725304
360,Bottom Stairs,degster,3,0,3,263,0,263,CT,188,0.22865588593288122,0.2413515687851971,0.0,0.0
361,Bottom Stairs,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
362,Ticketbooth ,degster,7,1,6,661,67,594,CT,188,0.5746826638845418,0.5631536604987932,0.06684491978609625,0.05146719926255953
363,Ticketbooth ,degster,1,0,1,100,0,100,T,188,0.0869414014953921,0.08045052292839903,0.0,0.0
364,Deep Catwalk,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
365,Deep Catwalk,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
366,CT Side Apps,degster,2,1,1,178,183,-5,CT,188,0.15475569466179795,0.16090104585679807,0.06684491978609625,0.14057458903057304
367,CT Side Apps,degster,4,1,3,400,100,300,T,188,0.3477656059815684,0.32180209171359614,0.06684491978609625,0.07681671531725304
368,Bottom Connector,degster,1,0,1,75,0,75,CT,188,0.06520605112154408,0.08045052292839903,0.0,0.0
369,Bottom Connector,degster,3,1,2,300,100,200,T,188,0.2608242044861763,0.2413515687851971,0.06684491978609625,0.07681671531725304
370,CT Catwalk,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
371,CT Catwalk,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
372,A Site,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
373,A Site,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
374,T Deep Apps Underpass/Apps Peek,degster,1,0,1,100,0,100,CT,188,0.0869414014953921,0.08045052292839903,0.0,0.0
375,T Deep Apps Underpass/Apps Peek,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
376,Underpass,degster,2,0,2,200,0,200,CT,188,0.1738828029907842,0.16090104585679807,0.0,0.0
377,Underpass,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
378,T Palace Stairs Peek,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
379,T Palace Stairs Peek,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
380,CT Deep Catwalk Mid peek,degster,1,0,1,65,0,65,CT,188,0.05651191097200487,0.08045052292839903,0.0,0.0
381,CT Deep Catwalk Mid peek,degster,1,0,1,222,0,222,T,188,0.19300991131977047,0.08045052292839903,0.0,0.0
382,Snipers Nest,degster,3,0,3,300,0,300,CT,188,0.2608242044861763,0.2413515687851971,0.0,0.0
383,Snipers Nest,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
384,Mid Close Connector,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
385,Mid Close Connector,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
386,Underneath B apps plat,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
387,Underneath B apps plat,degster,0,0,0,44,0,44,T,188,0.038254216657972524,0.0,0.0,0.0
388,Close A Ramp,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
389,Close A Ramp,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
390,Top Balcony,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
391,Top Balcony,degster,1,0,1,49,0,49,T,188,0.04260128673274213,0.08045052292839903,0.0,0.0
392,Deep CT,degster,1,1,0,180,86,94,CT,188,0.1564945226917058,0.08045052292839903,0.06684491978609625,0.06606237517283761
393,Deep CT,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
394,Top Connector,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
395,Top Connector,degster,1,0,1,39,0,39,T,188,0.03390714658320292,0.08045052292839903,0.0,0.0
396,Close Left CT A Ramp,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
397,Close Left CT A Ramp,degster,0,1,-1,0,100,-100,T,188,0.0,0.0,0.06684491978609625,0.07681671531725304
398,A Site Exposed to Stairs Connector Cat,degster,3,0,3,245,0,245,CT,188,0.21300643366371066,0.2413515687851971,0.0,0.0
399,A Site Exposed to Stairs Connector Cat,degster,1,0,1,87,0,87,T,188,0.07563901930099114,0.08045052292839903,0.0,0.0
400,Default A,degster,5,0,5,459,0,459,CT,188,0.3990610328638498,0.4022526146419952,0.0,0.0
401,Default A,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
402,Ladder Room Catwalk Side,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
403,Ladder Room Catwalk Side,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
404,Triple Box,degster,1,0,1,90,0,90,CT,188,0.0782472613458529,0.08045052292839903,0.0,0.0
405,Triple Box,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
406,Connector behind box,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
407,Connector behind box,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
408,Deep Palace,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
409,Deep Palace,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
410,B site Market Plant,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
411,B site Market Plant,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
412,Top Mid towards Apps,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
413,Top Mid towards Apps,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
414,Right Side Connector,degster,3,1,2,281,100,181,CT,188,0.24430533820205183,0.2413515687851971,0.06684491978609625,0.07681671531725304
415,Right Side Connector,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
416,Flowerpot CT,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
417,Flowerpot CT,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
418,Tetris,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
419,Tetris,degster,2,0,2,173,0,173,T,188,0.15040862458702836,0.16090104585679807,0.0,0.0
420,Market Window Peek,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
421,Market Window Peek,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
422,Top Mid Boxes Right Side Peek,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
423,Top Mid Boxes Right Side Peek,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
424,Bottom Mid Ladder Room Peek,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
425,Bottom Mid Ladder Room Peek,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
426,Deep T Apps Underpass STairs,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
427,Deep T Apps Underpass STairs,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
428,Back Right B Site from T's Perspective,degster,0,0,0,0,0,0,CT,188,0.0,0.0,0.0,0.0
429,Back Right B Site from T's Perspective,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
430,Bench,degster,1,0,1,100,0,100,CT,188,0.0869414014953921,0.08045052292839903,0.0,0.0
431,Bench,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
432,Back Left B Site From T's' Perspective,degster,1,0,1,11,0,11,CT,188,0.009563554164493131,0.08045052292839903,0.0,0.0
433,Back Left B Site From T's' Perspective,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
434,Top STairs,degster,0,0,0,0,34,-34,CT,188,0.0,0.0,0.0,0.026117683207866033
435,Top STairs,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
436,Deep Jungle,degster,3,0,3,271,0,271,CT,188,0.2356111980525126,0.2413515687851971,0.0,0.0
437,Deep Jungle,degster,0,0,0,0,0,0,T,188,0.0,0.0,0.0,0.0
438,Triple Box,cadiaN,1,0,1,100,0,100,CT,201,0.0869414014953921,0.08045052292839903,0.0,0.0
439,Triple Box,cadiaN,0,1,-1,0,50,-50,T,201,0.0,0.0,0.06684491978609625,0.03840835765862652
440,CT Deep Catwalk Mid peek,cadiaN,3,0,3,235,0,235,CT,201,0.20431229351417146,0.2413515687851971,0.0,0.0
441,CT Deep Catwalk Mid peek,cadiaN,0,1,-1,0,52,-52,T,201,0.0,0.0,0.06684491978609625,0.03994469196497158
442,Ticketbooth ,cadiaN,10,1,9,729,100,629,CT,201,0.6338028169014085,0.8045052292839904,0.06684491978609625,0.07681671531725304
443,Ticketbooth ,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
444,Top Mid Left Side,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
445,Top Mid Left Side,cadiaN,0,1,-1,0,100,-100,T,201,0.0,0.0,0.06684491978609625,0.07681671531725304
446,CT Side Apps,cadiaN,3,0,3,333,0,333,CT,201,0.28951486697965567,0.2413515687851971,0.0,0.0
447,CT Side Apps,cadiaN,1,1,0,89,100,-11,T,201,0.07737784733089897,0.08045052292839903,0.06684491978609625,0.07681671531725304
448,Default A,cadiaN,1,1,0,78,100,-22,CT,201,0.06781429316640585,0.08045052292839903,0.06684491978609625,0.07681671531725304
449,Default A,cadiaN,2,0,2,171,0,171,T,201,0.14866979655712048,0.16090104585679807,0.0,0.0
450,Murder Hole,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
451,Murder Hole,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
452,A Site,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
453,A Site,cadiaN,2,0,2,200,0,200,T,201,0.1738828029907842,0.16090104585679807,0.0,0.0
454,Left Side Platform,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
455,Left Side Platform,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
456,Mid Close Connector,cadiaN,1,0,1,100,0,100,CT,201,0.0869414014953921,0.08045052292839903,0.0,0.0
457,Mid Close Connector,cadiaN,0,1,-1,0,100,-100,T,201,0.0,0.0,0.06684491978609625,0.07681671531725304
458,A Ramp,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
459,A Ramp,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
460,Deep Palace,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
461,Deep Palace,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
462,Catwalk Connector Peek,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
463,Catwalk Connector Peek,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
464,T Palace Stairs Peek,cadiaN,2,1,1,200,100,100,CT,201,0.1738828029907842,0.16090104585679807,0.06684491978609625,0.07681671531725304
465,T Palace Stairs Peek,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
466,Deep T Apps,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
467,Deep T Apps,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
468,Close Market door,cadiaN,3,0,3,211,0,211,CT,201,0.18344635715527732,0.2413515687851971,0.0,0.0
469,Close Market door,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
470,Bottom Connector,cadiaN,1,0,1,79,0,79,CT,201,0.06868370718135977,0.08045052292839903,0.0,0.0
471,Bottom Connector,cadiaN,2,0,2,200,0,200,T,201,0.1738828029907842,0.16090104585679807,0.0,0.0
472,A Site Exposed to Stairs Connector Cat,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
473,A Site Exposed to Stairs Connector Cat,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
474,Bench,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
475,Bench,cadiaN,1,0,1,100,0,100,T,201,0.0869414014953921,0.08045052292839903,0.0,0.0
476,Top Balcony,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
477,Top Balcony,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
478,B Bombsite Cross to Catwalk,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
479,B Bombsite Cross to Catwalk,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
480,Leftside Connector,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
481,Leftside Connector,cadiaN,0,1,-1,0,99,-99,T,201,0.0,0.0,0.06684491978609625,0.0760485481640805
482,Underneath B apps plat,cadiaN,1,1,0,100,100,0,CT,201,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
483,Underneath B apps plat,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
484,Deep Catwalk,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
485,Deep Catwalk,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
486,T Deep Apps Underpass/Apps Peek,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
487,T Deep Apps Underpass/Apps Peek,cadiaN,1,0,1,100,0,100,T,201,0.0869414014953921,0.08045052292839903,0.0,0.0
488,CT Outside Market,cadiaN,1,0,1,137,0,137,CT,201,0.11910972004868718,0.08045052292839903,0.0,0.0
489,CT Outside Market,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
490,Bottom Stairs,cadiaN,2,0,2,151,0,151,CT,201,0.13128151625804207,0.16090104585679807,0.0,0.0
491,Bottom Stairs,cadiaN,2,0,2,161,0,161,T,201,0.13997565640758128,0.16090104585679807,0.0,0.0
492,Middle Bench,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
493,Middle Bench,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
494,Apartments Right CT Corner,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
495,Apartments Right CT Corner,cadiaN,2,0,2,155,0,155,T,201,0.13475917231785775,0.16090104585679807,0.0,0.0
496,Catwalk T Aparments Peek,cadiaN,1,0,1,99,0,99,CT,201,0.08607198748043818,0.08045052292839903,0.0,0.0
497,Catwalk T Aparments Peek,cadiaN,1,0,1,100,0,100,T,201,0.0869414014953921,0.08045052292839903,0.0,0.0
498,Close Left CT A Ramp,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
499,Close Left CT A Ramp,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
500,Ninja,cadiaN,1,0,1,81,0,81,CT,201,0.07042253521126761,0.08045052292839903,0.0,0.0
501,Ninja,cadiaN,0,0,0,0,0,0,T,201,0.0,0.0,0.0,0.0
502,Back Right B Site from T's Perspective,cadiaN,0,0,0,0,0,0,CT,201,0.0,0.0,0.0,0.0
